passenger_id,driver_id,time_of_trip,weight
P86,D59,evening,0
P86,D2,morning,5
P86,D74,night,0
P86,D35,night,0
P86,D64,afternoon,0
P86,D10,morning,0
P86,D79,night,0
P86,D71,afternoon,0
P86,D7,morning,0
P86,D51,evening,0
P86,D42,morning,0
P86,D20,afternoon,0
P86,D87,afternoon,0
P86,D4,morning,0
P86,D11,morning,3
P86,D49,night,0
P86,D30,morning,5
P86,D26,morning,0
P86,D56,evening,1
P86,D37,night,0
P86,D22,night,0
P86,D66,afternoon,4
P86,D19,morning,0
P86,D3,evening,0
P86,D32,morning,0
P86,D45,afternoon,2
P86,D27,morning,0
P86,D55,morning,0
P86,D82,night,0
P86,D13,afternoon,0
P86,D16,night,2
P86,D83,evening,0
P86,D46,evening,0
P86,D62,evening,0
P86,D39,afternoon,0
P86,D0,evening,0
P86,D17,morning,0
P86,D60,night,0
P86,D14,morning,0
P86,D5,evening,0
P86,D69,morning,0
P86,D24,night,0
P86,D8,night,0
P86,D78,morning,0
P86,D52,afternoon,0
P86,D70,morning,0
P86,D15,afternoon,0
P86,D28,afternoon,0
P86,D1,afternoon,0
P86,D6,afternoon,0
P86,D67,night,0
P86,D54,night,0
P86,D34,evening,0
P87,D77,morning,0
P87,D11,afternoon,0
P87,D72,morning,0
P87,D88,morning,0
P87,D68,night,0
P87,D61,night,0
P87,D36,afternoon,0
P87,D9,afternoon,0
P87,D82,afternoon,0
P87,D87,morning,0
P87,D3,morning,2
P87,D54,afternoon,2
P87,D20,afternoon,0
P87,D1,night,0
P87,D28,night,0
P87,D5,night,0
P87,D32,afternoon,0
P87,D4,morning,0
P87,D81,evening,0
P87,D26,evening,0
P87,D25,afternoon,0
P87,D59,evening,0
P87,D79,night,0
P87,D78,evening,0
P87,D24,night,0
P87,D17,night,0
P87,D62,night,0
P87,D85,evening,2
P87,D57,evening,0
P87,D12,evening,0
P87,D89,evening,0
P87,D58,evening,0
P87,D69,night,0
P87,D73,afternoon,0
P87,D74,evening,0
P87,D47,evening,0
P87,D22,night,0
P87,D70,morning,0
P87,D27,evening,0
P87,D45,morning,0
P87,D55,evening,0
P87,D10,evening,0
P87,D30,morning,2
P87,D31,night,2
P87,D49,night,0
P87,D76,evening,0
P87,D37,night,0
P87,D48,evening,0
P87,D67,evening,0
P87,D34,afternoon,0
P87,D18,morning,0
P87,D33,morning,1
P87,D38,night,0
P87,D8,morning,0
P87,D23,evening,0
P87,D6,night,0
P87,D21,night,0
P87,D7,morning,2
P87,D13,night,2
P87,D42,evening,0
P88,D76,afternoon,0
P88,D46,night,0
P88,D0,evening,0
P88,D82,morning,0
P88,D49,afternoon,0
P88,D33,afternoon,0
P88,D81,afternoon,0
P88,D15,evening,0
P88,D36,night,0
P88,D72,evening,0
P88,D50,night,0
P88,D42,afternoon,1
P88,D53,evening,0
P88,D43,evening,0
P88,D75,night,0
P88,D85,night,5
P88,D37,evening,0
P88,D13,morning,0
P88,D40,afternoon,0
P88,D8,afternoon,0
P88,D61,morning,0
P88,D35,night,0
P88,D62,evening,0
P88,D28,morning,2
P88,D65,morning,0
P88,D29,morning,0
P88,D7,morning,0
P88,D52,morning,0
P88,D23,night,0
P88,D21,afternoon,0
P88,D77,evening,0
P88,D57,afternoon,0
P88,D11,morning,3
P88,D84,evening,0
P88,D60,morning,0
P88,D67,morning,0
P88,D87,afternoon,0
P88,D56,night,0
P88,D64,night,0
P88,D88,afternoon,0
P88,D34,night,0
P88,D45,afternoon,2
P88,D17,afternoon,0
P88,D1,evening,0
P88,D38,afternoon,0
P88,D78,night,0
P88,D20,afternoon,0
P88,D25,morning,0
P88,D26,morning,0
P88,D10,morning,0
P88,D55,morning,0
P88,D18,afternoon,0
P88,D47,night,0
P88,D48,night,0
P88,D3,evening,0
P88,D74,evening,0
P88,D58,afternoon,0
P88,D6,night,0
P88,D30,evening,7
P88,D69,night,0
P89,D78,evening,0
P89,D33,evening,3
P89,D35,evening,0
P89,D2,afternoon,0
P89,D32,morning,0
P89,D55,morning,0
P89,D84,afternoon,0
P89,D47,evening,0
P89,D11,evening,3
P89,D76,morning,0
P89,D89,night,1
P89,D45,night,3
P89,D31,afternoon,1
P89,D59,night,5
P89,D44,morning,1
P89,D64,night,0
P89,D15,night,0
P89,D73,evening,1
P89,D68,morning,3
P89,D48,evening,0
P89,D70,morning,0
P89,D86,evening,0
P89,D61,afternoon,0
P89,D14,morning,0
P89,D6,night,0
P89,D60,afternoon,0
P89,D63,morning,0
P89,D79,afternoon,0
P89,D62,afternoon,0
P89,D34,night,0
P89,D82,morning,0
P89,D7,night,0
P89,D49,night,0
P89,D24,night,0
P89,D57,afternoon,0
P89,D21,evening,0
P89,D29,morning,0
P89,D66,morning,0
P89,D36,afternoon,0
P89,D39,afternoon,0
P89,D67,morning,0
P89,D23,afternoon,0
P89,D51,evening,0
P89,D80,night,0
P89,D65,morning,0
P89,D75,afternoon,0
P89,D1,evening,0
P89,D10,afternoon,0
P89,D77,evening,0
P89,D85,night,5
P89,D8,evening,0
P89,D17,afternoon,0
P89,D30,night,0
P89,D81,morning,0
P89,D42,evening,0
P89,D41,afternoon,0
P89,D18,evening,0
P89,D71,afternoon,0
P89,D46,morning,0
P89,D5,night,0
P90,D72,evening,0
P90,D48,night,0
P90,D47,morning,0
P90,D74,afternoon,0
P90,D15,afternoon,0
P90,D51,afternoon,0
P90,D55,afternoon,0
P90,D62,morning,0
P90,D18,night,1
P90,D20,afternoon,0
P90,D21,morning,0
P90,D79,evening,0
P90,D25,evening,0
P90,D28,afternoon,0
P90,D32,morning,0
P90,D71,afternoon,0
P90,D27,morning,0
P90,D31,morning,0
P90,D63,morning,0
P90,D53,afternoon,0
P90,D10,morning,0
P90,D77,afternoon,0
P90,D67,morning,0
P90,D6,morning,0
P90,D37,afternoon,0
P90,D59,afternoon,0
P90,D8,morning,0
P90,D22,night,0
P90,D54,morning,0
P90,D7,morning,0
P90,D81,night,0
P90,D84,morning,0
P90,D52,afternoon,0
P90,D12,night,0
P90,D19,evening,0
P90,D80,night,0
P90,D26,night,0
P90,D41,afternoon,0
P90,D33,night,0
P90,D14,afternoon,0
P90,D24,morning,0
P90,D3,afternoon,0
P90,D85,night,4
P90,D9,night,0
P90,D49,night,0
P90,D56,evening,0
P90,D34,night,0
P90,D2,night,0
P90,D11,morning,2
P90,D83,night,0
P90,D68,morning,2
P90,D57,afternoon,2
P90,D50,evening,0
P90,D65,morning,0
P90,D13,night,0
P90,D78,evening,0
P90,D87,morning,0
P90,D23,morning,2
P90,D39,night,0
P90,D82,morning,0
P91,D84,night,0
P91,D86,night,0
P91,D67,morning,0
P91,D29,night,0
P91,D5,afternoon,0
P91,D64,morning,0
P91,D53,night,0
P91,D39,morning,0
P91,D59,evening,0
P91,D70,afternoon,0
P91,D85,afternoon,5
P91,D35,morning,0
P91,D58,night,0
P91,D76,evening,0
P91,D14,morning,2
P91,D36,morning,1
P91,D46,afternoon,0
P91,D61,evening,0
P91,D32,night,0
P91,D9,evening,0
P91,D25,night,0
P91,D65,afternoon,0
P91,D87,morning,0
P91,D24,afternoon,0
P91,D44,afternoon,1
P91,D75,night,0
P91,D28,afternoon,0
P91,D49,morning,0
P91,D71,afternoon,0
P91,D33,night,4
P91,D50,afternoon,0
P91,D21,evening,0
P91,D1,evening,0
P91,D11,night,3
P91,D4,evening,0
P91,D72,morning,0
P91,D55,afternoon,0
P91,D43,evening,0
P91,D17,night,0
P91,D74,morning,0
P91,D77,afternoon,0
P91,D16,afternoon,0
P91,D37,afternoon,0
P91,D18,night,0
P91,D27,morning,0
P91,D40,evening,0
P91,D48,morning,0
P91,D38,afternoon,2
P91,D52,night,0
P91,D63,evening,0
P91,D54,evening,0
P91,D66,night,0
P91,D12,night,0
P91,D51,evening,0
P91,D56,afternoon,5
P91,D89,morning,0
P91,D73,afternoon,0
P91,D3,morning,0
P91,D41,morning,0
P91,D20,afternoon,0
P92,D63,afternoon,0
P92,D37,morning,0
P92,D36,night,0
P92,D9,morning,0
P92,D39,morning,0
P92,D54,night,2
P92,D57,morning,0
P92,D45,evening,0
P92,D2,morning,0
P92,D44,night,0
P92,D13,morning,0
P92,D68,night,0
P92,D6,morning,0
P92,D28,night,0
P92,D75,afternoon,0
P92,D38,evening,0
P92,D4,evening,0
P92,D53,afternoon,0
P92,D86,night,0
P92,D52,night,0
P92,D11,afternoon,0
P92,D21,afternoon,0
P92,D25,afternoon,0
P92,D76,evening,0
P92,D22,evening,0
P92,D81,afternoon,0
P92,D58,morning,0
P92,D60,night,0
P92,D88,afternoon,0
P92,D34,morning,0
P92,D51,night,2
P92,D69,morning,0
P92,D29,afternoon,0
P92,D55,afternoon,0
P92,D89,night,0
P92,D8,afternoon,0
P92,D87,afternoon,0
P92,D50,night,0
P92,D0,night,2
P92,D47,afternoon,0
P92,D77,evening,0
P92,D46,night,0
P92,D65,afternoon,0
P92,D42,night,0
P92,D78,night,0
P92,D7,afternoon,2
P92,D32,morning,0
P92,D1,morning,0
P92,D85,night,2
P92,D82,morning,0
P92,D19,evening,0
P92,D3,night,0
P92,D61,night,0
P92,D17,morning,0
P92,D72,afternoon,2
P92,D67,afternoon,0
P92,D24,night,0
P92,D79,afternoon,0
P92,D5,night,0
P92,D62,night,0
P93,D66,evening,4
P93,D38,afternoon,3
P93,D15,night,0
P93,D71,night,0
P93,D47,evening,2
P93,D74,night,7
P93,D39,night,0
P93,D0,evening,1
P93,D18,morning,0
P93,D86,night,0
P93,D35,morning,0
P93,D7,afternoon,0
P93,D88,night,0
P93,D80,night,2
P93,D55,evening,0
P93,D76,afternoon,0
P93,D40,evening,0
P93,D37,morning,1
P93,D64,night,1
P93,D17,morning,0
P93,D78,night,0
P93,D57,afternoon,0
P93,D81,afternoon,0
P93,D77,night,0
P93,D11,night,7
P93,D51,night,1
P93,D41,evening,1
P93,D87,evening,0
P93,D4,night,0
P93,D10,afternoon,0
P93,D44,afternoon,1
P93,D29,morning,0
P93,D73,morning,0
P93,D36,afternoon,0
P93,D85,afternoon,7
P93,D26,night,0
P93,D12,night,0
P93,D27,afternoon,1
P93,D49,night,0
P93,D1,afternoon,0
P93,D5,morning,0
P93,D89,afternoon,0
P93,D59,afternoon,2
P93,D60,night,0
P93,D21,night,0
P93,D20,afternoon,1
P93,D62,evening,0
P93,D14,morning,3
P93,D46,afternoon,0
P93,D6,night,0
P93,D48,evening,1
P93,D82,night,0
P93,D22,afternoon,7
P93,D30,night,2
P93,D2,night,0
P93,D16,afternoon,0
P93,D25,morning,2
P93,D72,evening,2
P93,D84,evening,2
P93,D45,afternoon,7
P94,D27,evening,2
P94,D46,night,0
P94,D70,night,2
P94,D16,night,2
P94,D38,afternoon,0
P94,D13,morning,0
P94,D10,morning,0
P94,D87,evening,0
P94,D63,morning,0
P94,D26,afternoon,2
P94,D21,night,0
P94,D52,morning,0
P94,D1,afternoon,0
P94,D25,afternoon,0
P94,D14,afternoon,0
P94,D2,afternoon,0
P94,D20,night,0
P94,D68,evening,0
P94,D66,morning,0
P94,D69,night,0
P94,D77,afternoon,0
P94,D65,evening,0
P94,D86,night,0
P94,D57,morning,0
P94,D45,afternoon,2
P94,D47,evening,0
P94,D51,morning,0
P94,D72,night,0
P94,D18,evening,0
P94,D71,night,0
P94,D89,evening,0
P94,D49,morning,0
P94,D55,afternoon,0
P94,D31,evening,4
P94,D33,evening,2
P94,D59,evening,0
P94,D24,night,0
P94,D34,afternoon,0
P94,D8,afternoon,0
P94,D64,night,2
P94,D81,morning,0
P94,D79,evening,0
P94,D4,afternoon,0
P94,D37,evening,0
P94,D35,morning,0
P94,D84,night,0
P94,D58,afternoon,0
P94,D85,morning,2
P94,D50,morning,0
P94,D30,night,0
P94,D29,night,0
P94,D88,morning,0
P94,D39,evening,0
P94,D75,evening,0
P94,D82,afternoon,0
P94,D43,evening,0
P94,D73,night,0
P94,D42,afternoon,0
P94,D11,morning,0
P94,D60,afternoon,0
P95,D46,night,0
P95,D79,morning,0
P95,D73,evening,0
P95,D19,evening,0
P95,D35,evening,0
P95,D9,afternoon,0
P95,D8,afternoon,0
P95,D53,evening,0
P95,D85,morning,5
P95,D32,night,0
P95,D60,morning,0
P95,D88,morning,0
P95,D59,evening,0
P95,D69,morning,0
P95,D61,evening,0
P95,D84,morning,0
P95,D0,morning,0
P95,D5,night,0
P95,D74,morning,0
P95,D22,afternoon,0
P95,D76,afternoon,0
P95,D28,morning,2
P95,D37,afternoon,0
P95,D77,night,0
P95,D62,evening,0
P95,D78,night,0
P95,D87,morning,0
P95,D64,morning,0
P95,D13,evening,0
P95,D57,afternoon,0
P95,D71,afternoon,0
P95,D16,afternoon,0
P95,D41,morning,0
P95,D80,afternoon,0
P95,D24,night,0
P95,D23,night,0
P95,D89,evening,0
P95,D48,night,0
P95,D52,evening,0
P95,D38,afternoon,0
P95,D83,evening,0
P95,D6,morning,0
P95,D45,evening,0
P95,D10,morning,0
P95,D3,morning,1
P95,D56,morning,0
P95,D39,evening,0
P95,D11,night,1
P95,D49,night,0
P95,D42,night,0
P95,D30,night,0
P95,D86,evening,0
P95,D31,night,1
P95,D82,afternoon,0
P95,D33,morning,0
P95,D7,morning,0
P95,D4,evening,0
P95,D21,morning,0
P95,D44,morning,0
P95,D81,morning,0
P96,D48,evening,1
P96,D34,morning,0
P96,D19,morning,1
P96,D42,evening,0
P96,D32,afternoon,0
P96,D76,afternoon,0
P96,D79,night,0
P96,D63,night,3
P96,D81,afternoon,0
P96,D67,afternoon,0
P96,D13,evening,0
P96,D38,night,3
P96,D74,morning,1
P96,D23,evening,0
P96,D85,night,5
P96,D9,night,0
P96,D25,evening,3
P96,D50,morning,0
P96,D89,evening,1
P96,D15,night,0
P96,D75,night,0
P96,D55,afternoon,0
P96,D62,evening,0
P96,D87,evening,0
P96,D30,night,0
P96,D49,morning,0
P96,D8,morning,0
P96,D20,evening,0
P96,D36,evening,1
P96,D46,night,1
P96,D64,morning,0
P96,D16,morning,0
P96,D65,afternoon,0
P96,D33,night,5
P96,D5,afternoon,0
P96,D51,night,0
P96,D58,evening,0
P96,D17,evening,1
P96,D43,night,0
P96,D7,morning,0
P96,D27,night,0
P96,D57,morning,0
P96,D21,night,0
P96,D54,afternoon,0
P96,D77,morning,0
P96,D45,evening,0
P96,D60,morning,0
P96,D6,night,0
P96,D72,morning,0
P96,D80,night,0
P96,D41,afternoon,0
P96,D3,evening,0
P96,D68,afternoon,3
P96,D37,afternoon,0
P96,D47,morning,3
P96,D2,afternoon,0
P96,D1,morning,0
P96,D39,afternoon,0
P96,D88,morning,0
P96,D22,evening,0
P97,D54,morning,0
P97,D59,night,3
P97,D51,afternoon,0
P97,D84,morning,3
P97,D35,evening,3
P97,D62,night,0
P97,D69,evening,0
P97,D19,morning,3
P97,D60,evening,3
P97,D15,morning,0
P97,D3,night,0
P97,D28,night,5
P97,D1,night,3
P97,D27,night,0
P97,D21,morning,0
P97,D75,morning,0
P97,D47,afternoon,0
P97,D2,evening,0
P97,D7,afternoon,0
P97,D50,evening,0
P97,D14,morning,3
P97,D5,afternoon,0
P97,D13,night,0
P97,D22,afternoon,3
P97,D26,morning,0
P97,D80,morning,0
P97,D57,night,0
P97,D29,morning,0
P97,D38,morning,0
P97,D34,evening,0
P97,D11,afternoon,0
P97,D61,morning,0
P97,D46,afternoon,0
P97,D72,morning,0
P97,D77,morning,0
P97,D10,afternoon,0
P97,D0,night,0
P97,D82,morning,0
P97,D81,evening,0
P97,D45,afternoon,3
P97,D74,night,3
P97,D87,night,0
P97,D41,morning,0
P97,D71,night,0
P97,D36,afternoon,0
P97,D52,evening,0
P97,D44,evening,0
P97,D65,evening,3
P97,D9,afternoon,0
P97,D58,evening,0
P97,D76,afternoon,0
P97,D8,evening,0
P97,D20,evening,0
P97,D85,morning,5
P97,D88,evening,0
P97,D56,morning,3
P97,D73,night,0
P97,D31,evening,0
P97,D40,afternoon,0
P97,D33,evening,5
P98,D11,night,0
P98,D0,evening,0
P98,D79,morning,0
P98,D28,night,0
P98,D62,evening,0
P98,D69,afternoon,0
P98,D2,afternoon,0
P98,D57,morning,0
P98,D77,evening,0
P98,D84,morning,0
P98,D50,evening,0
P98,D20,night,0
P98,D56,night,0
P98,D58,night,0
P98,D46,night,0
P98,D64,evening,0
P98,D19,evening,0
P98,D10,night,0
P98,D30,night,0
P98,D63,evening,0
P98,D40,evening,0
P98,D75,evening,0
P98,D37,night,0
P98,D80,afternoon,0
P98,D49,evening,0
P98,D60,night,0
P98,D15,morning,0
P98,D27,morning,0
P98,D53,night,0
P98,D39,morning,0
P98,D89,evening,0
P98,D1,evening,0
P98,D32,night,0
P98,D66,morning,0
P98,D52,afternoon,0
P98,D70,evening,0
P98,D42,evening,0
P98,D26,afternoon,0
P98,D36,afternoon,0
P98,D54,afternoon,0
P98,D55,morning,0
P98,D65,morning,0
P98,D51,morning,0
P98,D76,evening,0
P98,D22,evening,0
P98,D43,evening,0
P98,D18,night,0
P98,D45,evening,0
P98,D87,afternoon,0
P98,D86,afternoon,0
P98,D71,morning,0
P98,D23,afternoon,0
P98,D67,night,0
P98,D13,night,0
P98,D8,morning,0
P98,D29,morning,0
P98,D14,morning,0
P98,D72,night,0
P98,D4,night,0
P98,D38,night,0
P99,D28,morning,3
P99,D19,evening,3
P99,D77,afternoon,0
P99,D67,evening,0
P99,D40,afternoon,0
P99,D79,night,0
P99,D44,afternoon,1
P99,D0,morning,0
P99,D26,night,0
P99,D20,morning,0
P99,D54,afternoon,0
P99,D1,evening,0
P99,D27,night,0
P99,D23,morning,0
P99,D37,evening,0
P99,D33,afternoon,2
P99,D59,night,5
P99,D22,afternoon,3
P99,D72,night,0
P99,D65,afternoon,0
P99,D38,evening,5
P99,D63,evening,3
P99,D74,afternoon,3
P99,D82,afternoon,0
P99,D51,afternoon,0
P99,D24,night,0
P99,D45,afternoon,5
P99,D35,evening,5
P99,D18,afternoon,0
P99,D87,evening,0
P99,D29,afternoon,0
P99,D68,night,0
P99,D11,morning,3
P99,D4,morning,0
P99,D6,morning,0
P99,D48,evening,1
P99,D62,evening,0
P99,D75,evening,0
P99,D12,morning,0
P99,D85,morning,5
P99,D32,evening,0
P99,D53,morning,0
P99,D55,evening,0
P99,D31,morning,0
P99,D3,night,0
P99,D66,afternoon,7
P99,D71,night,0
P99,D41,afternoon,0
P99,D69,night,0
P99,D14,afternoon,0
P99,D8,night,0
P99,D58,evening,0
P99,D43,morning,0
P99,D7,evening,0
P99,D25,evening,5
P99,D70,afternoon,0
P99,D56,morning,5
P99,D5,afternoon,0
P99,D49,afternoon,0
P99,D64,morning,0
P100,D27,night,0
P100,D26,evening,0
P100,D6,evening,0
P100,D68,night,0
P100,D76,evening,2
P100,D16,evening,0
P100,D65,evening,0
P100,D32,afternoon,0
P100,D70,evening,2
P100,D7,afternoon,0
P100,D85,morning,4
P100,D57,morning,0
P100,D42,morning,0
P100,D2,evening,0
P100,D83,evening,0
P100,D45,morning,0
P100,D80,night,0
P100,D9,evening,0
P100,D49,afternoon,0
P100,D19,night,0
P100,D17,night,0
P100,D43,evening,0
P100,D66,evening,0
P100,D74,evening,0
P100,D28,afternoon,0
P100,D35,night,0
P100,D60,evening,0
P100,D55,evening,0
P100,D58,morning,0
P100,D0,afternoon,0
P100,D50,morning,0
P100,D53,evening,0
P100,D20,evening,2
P100,D38,morning,0
P100,D87,afternoon,0
P100,D78,afternoon,2
P100,D56,morning,0
P100,D72,afternoon,2
P100,D82,morning,0
P100,D81,afternoon,0
P100,D86,morning,0
P100,D48,evening,0
P100,D84,morning,2
P100,D89,afternoon,0
P100,D10,night,0
P100,D36,morning,0
P100,D79,evening,0
P100,D25,afternoon,0
P100,D24,night,0
P100,D8,night,0
P100,D51,evening,0
P100,D52,night,0
P100,D31,evening,4
P100,D63,night,0
P100,D14,afternoon,0
P100,D13,night,0
P100,D69,evening,0
P100,D15,evening,0
P100,D40,morning,2
P100,D22,afternoon,0
P101,D61,morning,0
P101,D11,afternoon,0
P101,D38,morning,0
P101,D2,evening,0
P101,D24,afternoon,0
P101,D55,evening,0
P101,D81,morning,0
P101,D82,afternoon,0
P101,D30,night,0
P101,D57,afternoon,0
P101,D9,afternoon,0
P101,D5,night,0
P101,D31,morning,0
P101,D76,evening,0
P101,D4,afternoon,0
P101,D70,evening,2
P101,D53,afternoon,0
P101,D72,evening,0
P101,D40,morning,0
P101,D60,night,0
P101,D16,night,0
P101,D43,night,0
P101,D73,afternoon,0
P101,D42,night,0
P101,D14,morning,2
P101,D28,evening,0
P101,D75,evening,0
P101,D34,afternoon,0
P101,D58,afternoon,2
P101,D89,evening,0
P101,D71,afternoon,0
P101,D59,night,2
P101,D39,evening,0
P101,D15,afternoon,0
P101,D49,night,0
P101,D21,afternoon,0
P101,D41,night,0
P101,D7,night,0
P101,D8,night,0
P101,D1,night,0
P101,D35,night,0
P101,D48,morning,0
P101,D84,morning,2
P101,D22,morning,0
P101,D10,afternoon,2
P101,D64,afternoon,0
P101,D20,morning,2
P101,D52,night,0
P101,D54,afternoon,2
P101,D47,afternoon,0
P101,D19,night,0
P101,D87,afternoon,0
P101,D32,morning,2
P101,D37,night,0
P101,D74,evening,0
P101,D56,evening,2
P101,D29,night,0
P101,D86,night,0
P101,D44,morning,0
P101,D69,afternoon,0
P102,D58,morning,0
P102,D17,night,1
P102,D61,morning,0
P102,D66,evening,2
P102,D83,evening,0
P102,D29,morning,0
P102,D76,evening,3
P102,D68,evening,0
P102,D59,afternoon,0
P102,D37,night,0
P102,D1,afternoon,0
P102,D2,night,0
P102,D56,night,0
P102,D82,evening,0
P102,D16,morning,0
P102,D27,morning,0
P102,D45,afternoon,5
P102,D31,night,0
P102,D23,afternoon,0
P102,D54,afternoon,0
P102,D48,afternoon,1
P102,D73,afternoon,0
P102,D67,evening,0
P102,D80,afternoon,5
P102,D60,evening,5
P102,D77,morning,0
P102,D22,evening,0
P102,D71,morning,0
P102,D9,evening,0
P102,D30,evening,5
P102,D20,night,0
P102,D34,morning,0
P102,D62,morning,0
P102,D7,afternoon,0
P102,D87,night,0
P102,D5,morning,0
P102,D79,afternoon,0
P102,D0,morning,0
P102,D8,afternoon,0
P102,D64,afternoon,0
P102,D33,night,7
P102,D24,evening,0
P102,D4,evening,0
P102,D3,morning,0
P102,D72,afternoon,5
P102,D53,afternoon,0
P102,D39,morning,0
P102,D86,afternoon,0
P102,D50,afternoon,0
P102,D38,evening,5
P102,D69,evening,0
P102,D46,night,3
P102,D55,morning,0
P102,D36,evening,1
P102,D74,evening,0
P102,D18,evening,0
P102,D81,afternoon,0
P102,D12,afternoon,0
P102,D44,night,0
P102,D40,morning,3
P103,D34,afternoon,0
P103,D66,night,2
P103,D37,night,0
P103,D41,evening,0
P103,D76,evening,5
P103,D11,morning,3
P103,D14,afternoon,0
P103,D83,evening,0
P103,D69,night,0
P103,D80,night,0
P103,D73,afternoon,0
P103,D65,afternoon,0
P103,D44,afternoon,0
P103,D72,evening,0
P103,D53,evening,0
P103,D32,morning,0
P103,D7,afternoon,0
P103,D24,evening,0
P103,D87,evening,0
P103,D43,night,0
P103,D39,night,0
P103,D67,night,0
P103,D18,night,0
P103,D62,night,0
P103,D9,evening,0
P103,D0,night,0
P103,D74,afternoon,5
P103,D20,evening,0
P103,D56,evening,1
P103,D33,evening,5
P103,D6,morning,0
P103,D17,afternoon,0
P103,D4,morning,0
P103,D86,night,0
P103,D3,evening,0
P103,D48,afternoon,0
P103,D10,evening,0
P103,D57,morning,0
P103,D19,night,1
P103,D55,afternoon,0
P103,D59,afternoon,2
P103,D35,morning,0
P103,D22,afternoon,3
P103,D27,night,0
P103,D70,afternoon,0
P103,D2,afternoon,0
P103,D15,night,0
P103,D85,evening,5
P103,D25,night,2
P103,D81,morning,0
P103,D36,morning,0
P103,D82,afternoon,0
P103,D79,night,0
P103,D77,afternoon,0
P103,D12,evening,0
P103,D8,afternoon,0
P103,D45,evening,0
P103,D61,evening,0
P103,D58,morning,0
P103,D78,afternoon,0
P104,D20,evening,0
P104,D78,night,0
P104,D54,morning,0
P104,D80,afternoon,0
P104,D51,morning,0
P104,D19,morning,0
P104,D12,afternoon,0
P104,D88,morning,0
P104,D58,afternoon,0
P104,D49,evening,0
P104,D55,morning,0
P104,D63,evening,0
P104,D77,evening,0
P104,D60,morning,0
P104,D89,morning,0
P104,D73,morning,0
P104,D25,morning,0
P104,D17,evening,0
P104,D48,morning,0
P104,D11,afternoon,0
P104,D23,afternoon,0
P104,D44,afternoon,0
P104,D36,morning,0
P104,D40,afternoon,0
P104,D65,morning,0
P104,D61,night,0
P104,D33,morning,2
P104,D42,morning,0
P104,D15,night,0
P104,D43,morning,0
P104,D76,night,0
P104,D70,morning,0
P104,D85,evening,2
P104,D69,night,0
P104,D22,afternoon,0
P104,D72,night,0
P104,D52,afternoon,0
P104,D31,night,2
P104,D6,morning,0
P104,D46,afternoon,0
P104,D14,afternoon,0
P104,D7,morning,2
P104,D84,evening,0
P104,D86,morning,0
P104,D38,night,0
P104,D59,afternoon,0
P104,D83,afternoon,0
P104,D35,afternoon,0
P104,D28,evening,0
P104,D10,afternoon,0
P104,D74,afternoon,0
P104,D41,afternoon,0
P104,D26,evening,0
